,GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
394,59150739,0.73,0.08,0.23,-0.1,-0.01,0.03,-0.21,-0.09,-0.63,-0.06,1.32,0.19,-0.46,-1.17,0.36,-0.03,0.14,-0.12,-1.9,-0.37,0.45,-0.49,-0.15,-0.59,0.2,-1.4,0.61,0.01,-0.23
395,59150740,1.64,0.72,-0.62,-0.1,0.6,-0.0,1.03,-0.09,2.66,-0.65,-0.04,-0.64,0.13,1.83,0.31,1.02,-0.71,-0.71,-1.46,0.67,0.23,-0.11,-0.15,-0.04,-0.23,0.2,0.1,-0.06,-1.15
396,59150741,0.03,1.59,-2.37,-0.1,-0.68,0.47,-0.14,-0.09,-0.63,0.29,-0.22,0.96,0.21,0.05,0.31,-0.57,0.37,-0.54,0.72,-0.99,1.81,0.94,-0.15,2.09,-0.11,1.23,-0.35,0.63,-0.6
397,59150742,0.12,1.38,1.46,-0.1,0.25,0.26,-0.85,-0.09,2.15,-0.4,0.73,-0.15,0.11,-0.48,0.35,0.45,-0.43,-0.81,0.36,0.11,1.22,0.01,-0.15,-0.03,-0.14,0.68,-0.35,0.74,-1.28
398,59150743,-0.07,0.37,-0.9,-0.1,0.23,0.22,0.23,-0.09,-0.63,0.19,-0.85,0.04,0.26,0.26,0.26,-0.47,0.64,-1.02,-0.43,-0.47,-0.98,0.31,-0.15,0.62,-0.17,-0.05,-0.48,0.13,-0.28
399,59150744,1.78,-0.84,-0.46,-0.1,0.6,0.21,1.91,-0.09,-0.63,-0.87,1.15,-0.12,0.74,1.55,0.43,-0.74,-0.49,-0.92,-0.77,0.52,-0.38,-0.11,-0.15,-0.7,-0.78,-1.4,-0.48,0.92,0.18
400,59150745,1.34,-0.91,-0.4,-0.1,-0.01,-0.08,-1.31,-0.09,-0.63,-0.83,1.17,-0.7,-0.46,0.49,0.29,-0.76,0.14,-0.63,-1.76,-0.06,-0.18,-0.8,-0.15,-0.01,-0.14,-0.19,0.35,0.4,-0.57
401,59150746,0.44,0.67,0.22,-0.1,0.6,0.23,-1.21,-0.09,-0.63,-1.07,-0.85,-0.08,1.02,0.26,0.15,-0.31,-0.09,-0.15,0.19,-0.63,-0.3,0.12,-0.15,-0.35,-1.2,0.19,-0.09,1.15,-0.13
402,59150747,0.8,-1.18,-1.17,-0.1,0.6,0.49,-1.07,-0.09,-0.63,-0.75,0.93,1.59,3.15,0.33,-3.27,-0.68,0.85,-0.31,0.63,-0.25,2.79,1.59,-0.15,0.04,-0.48,0.8,-0.73,0.88,-0.92
403,59150748,0.67,1.95,-1.12,-0.1,-0.23,0.42,0.84,-0.09,1.44,-1.3,1.4,0.31,2.77,0.62,0.6,0.38,-0.12,-0.8,0.92,0.4,1.45,1.36,-0.15,0.98,-0.81,1.65,-0.79,0.7,-1.08
404,59150749,1.82,1.06,2.38,-0.1,0.6,0.32,1.1,-0.09,0.23,-0.87,-0.11,-0.76,0.62,0.45,0.82,-0.02,-0.63,-1.75,0.97,0.42,-0.58,-0.22,-0.15,-1.23,-1.16,0.34,-0.99,0.99,-1.56
405,59150750,1.48,-0.06,-0.06,-0.1,0.04,0.39,0.6,-0.09,0.33,-1.02,0.06,-0.28,0.36,0.51,0.8,0.44,-0.34,-0.26,0.97,0.56,-0.94,-0.12,-0.15,-0.02,-1.19,1.83,-1.37,-0.64,-0.95
406,59150751,-1.65,2.55,-1.66,-0.1,0.6,0.37,-0.21,-0.09,0.58,0.3,-0.85,0.41,-0.12,0.2,0.56,0.23,1.15,0.1,0.89,-0.66,0.76,0.71,-0.15,-0.65,-0.21,-0.53,-0.92,-0.05,0.41
407,59150752,1.18,2.57,0.33,-0.1,0.6,0.26,0.63,-0.09,-0.63,-0.56,-0.36,0.24,0.26,1.11,0.21,1.58,-0.48,-1.35,-0.68,0.96,0.92,-0.09,-0.15,0.46,-0.87,1.9,0.48,0.87,-1.36
408,59150753,0.61,0.17,0.67,-0.1,-0.97,-7.18,-0.77,-0.09,-0.63,-0.27,-0.85,-1.83,-0.46,1.3,0.51,2.0,-0.32,-0.34,-0.03,-1.3,-0.58,0.71,-0.15,-2.97,-0.7,2.32,-0.09,1.28,-1.3
409,59150754,1.17,-0.39,-1.17,-0.1,0.6,0.42,0.01,-0.09,-0.63,-0.12,-0.85,0.31,0.91,0.32,0.15,0.24,0.94,-0.32,0.96,-0.14,-0.55,1.24,-0.15,0.2,-0.72,-1.4,-0.92,0.78,-0.38
410,59150755,-3.14,-0.25,1.07,-0.1,-0.25,0.76,-0.87,-0.09,0.28,-0.22,-0.85,7.62,4.23,0.83,-3.27,-0.01,5.53,4.16,2.46,-3.65,0.29,2.33,-0.15,-1.74,0.11,0.34,-1.3,0.92,1.02
411,59150756,0.48,-0.57,-0.17,-0.1,0.6,-7.18,-0.87,-0.09,-0.63,1.27,0.54,-1.83,0.76,0.35,-3.27,1.52,0.56,1.2,0.27,-1.72,-0.18,1.21,-0.15,-2.97,0.63,-1.4,-0.67,0.67,-1.36
412,59150757,-0.25,1.34,0.46,-0.1,-0.07,0.45,0.62,-0.09,0.63,-0.4,-0.85,0.36,0.49,0.18,0.82,0.54,0.86,0.47,1.62,-0.5,-0.53,1.26,-0.15,0.2,-0.66,-1.4,-1.37,-1.79,-1.02
413,59150758,-1.55,-0.59,-1.59,-0.1,0.6,0.61,-0.53,-0.09,-0.63,2.01,-0.85,2.02,0.34,-0.48,-3.27,-0.99,1.95,1.18,-0.13,-1.33,-0.41,2.16,-0.15,-0.5,0.5,-1.4,-1.18,1.0,3.19
414,59150759,-0.45,1.61,-0.75,-0.1,-1.05,0.62,-0.11,-0.09,-0.63,0.5,-0.85,1.87,1.46,1.44,0.76,2.08,1.77,1.23,1.43,-0.63,1.51,1.51,-0.15,0.39,-0.25,-0.07,-1.3,-0.92,-0.21
415,59150760,-2.97,2.4,-0.22,-0.1,-1.45,0.87,3.79,-0.09,1.19,-1.48,-0.85,7.32,3.32,0.98,-3.27,-1.62,3.24,4.22,3.76,-2.31,1.08,2.15,-0.15,-1.5,-1.37,-1.4,-1.94,1.09,1.79
416,59150761,-4.72,-2.16,-2.37,-0.1,-1.45,-7.18,-2.87,-0.09,-0.63,-1.48,-0.85,-1.83,1.95,0.56,-3.27,-0.64,1.77,3.68,3.57,-1.47,-2.08,2.33,-0.15,-2.97,-1.7,-1.4,-2.0,0.59,2.39
417,59150762,0.35,-1.43,-0.46,-0.1,0.6,0.58,0.18,-0.09,-0.63,-0.31,-0.85,0.91,0.57,0.13,0.68,-0.59,0.4,0.12,2.02,0.19,-1.0,0.93,-0.15,0.42,-0.91,-1.4,-1.56,1.21,0.74
418,59150763,-0.05,2.68,-0.22,-0.1,0.6,-7.18,-1.39,-0.09,-0.63,-0.39,-0.85,-1.83,4.68,0.03,-3.27,-1.08,0.29,0.17,3.27,-2.06,1.61,2.18,-0.15,-2.97,-0.68,1.23,-1.75,0.33,-0.71
419,59150777,1.49,0.41,-0.3,-0.1,-0.25,0.14,-0.06,-0.09,1.39,-0.54,-0.38,-0.75,-0.46,1.19,0.65,0.91,-0.93,-1.26,0.56,0.84,0.41,0.67,0.89,1.2,-0.08,-0.39,-1.05,-0.61,-1.51
420,59150779,0.96,0.93,0.33,-0.1,0.09,0.18,0.86,-0.09,0.79,-0.51,-0.44,-1.06,-0.17,-0.58,0.71,0.75,-0.79,-1.26,1.03,1.13,-0.82,0.01,-0.15,0.51,-0.23,0.36,-0.92,-0.59,-1.24
421,59150782,1.41,0.15,-0.11,-0.1,0.6,0.29,0.98,-0.09,-0.63,-0.83,-0.41,-0.38,0.17,0.16,0.76,0.7,-0.61,-0.15,0.42,0.63,-1.33,0.29,-0.15,1.3,0.04,-1.4,-1.11,-0.15,-1.15
422,59150784,0.16,1.62,-0.01,-0.1,-0.62,0.58,0.01,-0.09,-0.63,-0.91,-0.5,0.69,0.05,-0.08,0.8,2.51,-0.71,-0.18,1.69,0.94,1.5,1.27,-0.15,1.41,-0.26,-0.57,-1.49,-0.92,-0.5
423,59150785,0.81,0.94,0.62,-0.1,-0.36,0.4,-0.61,5.29,0.08,-0.62,-0.53,-0.58,0.0,-0.8,0.71,1.82,-0.89,-1.19,2.09,1.16,-0.22,0.88,0.63,1.05,-0.09,-0.59,-1.62,-2.26,-1.53
424,59150786,0.24,0.88,-0.61,-0.1,-0.01,-0.04,0.46,-0.09,1.29,-0.67,-0.85,-1.1,-0.1,2.21,0.6,1.56,-1.28,-0.85,0.12,1.45,-0.71,0.64,-0.15,0.8,-0.46,-0.41,-1.05,-1.9,-0.91
425,59150787,0.05,-2.16,1.85,-0.1,0.6,-0.06,1.04,-0.09,0.33,-0.73,-0.57,-0.7,-0.46,1.49,0.48,-0.5,-0.47,-0.84,0.25,0.2,-0.96,-0.16,-0.15,0.35,-0.03,-0.11,-0.03,1.04,-0.26
426,59150788,-0.5,1.04,0.38,-0.1,-0.36,0.27,-1.11,-0.09,-0.63,-0.59,-0.64,-0.53,0.45,-0.48,0.48,0.17,-0.92,-0.62,1.94,0.88,-0.58,0.31,-0.15,0.68,-0.69,0.09,-0.92,0.66,0.31
427,59150790,-0.13,-0.79,0.04,-0.1,-0.01,-0.18,-0.65,-0.09,-0.18,-0.56,-0.46,-1.0,-0.19,1.26,0.43,0.23,-1.2,0.1,0.14,0.96,-0.9,-0.87,-0.15,0.11,-0.67,0.28,-0.6,0.34,0.6
428,59150791,1.82,-0.23,1.67,-0.1,0.6,0.62,-0.9,-0.09,0.74,-0.74,-0.59,-0.05,0.11,0.79,0.84,1.57,-0.75,-0.47,1.93,0.9,0.2,0.99,-0.15,1.62,-0.47,-1.4,-1.94,1.22,-0.78
429,59150792,-0.08,1.53,-0.98,-0.1,0.07,0.27,0.91,-0.09,1.04,-1.29,-0.85,-0.51,0.13,0.16,0.73,0.75,-0.65,-1.1,0.77,0.8,-0.14,0.45,-0.15,0.66,-1.14,-0.72,-0.86,1.19,-0.7
430,59150793,-0.32,0.63,-0.35,-0.1,0.6,0.6,0.18,-0.09,1.29,-1.14,-0.49,0.83,-0.06,0.05,0.65,0.08,0.14,0.5,2.3,0.2,-0.5,1.55,-0.15,1.56,-1.03,0.15,-1.69,0.34,1.08
431,59150795,0.66,0.96,0.77,-0.1,0.2,0.52,0.59,-0.09,1.95,-1.21,-0.6,0.09,-0.1,0.28,0.77,1.12,-0.84,-0.9,1.23,0.87,-0.26,1.11,-0.15,1.07,-0.64,-1.4,-1.24,0.81,-0.75
432,59150816,0.09,1.0,0.33,-0.1,0.07,0.4,-0.74,-0.09,1.29,-1.48,-0.85,-0.0,0.6,0.56,0.87,-0.12,-1.07,-1.35,1.05,0.55,0.57,0.96,-0.15,-0.85,-1.8,0.24,-0.92,1.16,-1.07
433,59150817,1.46,-2.16,-2.37,-0.1,0.6,0.3,0.54,-0.09,2.51,-1.48,-0.85,-0.51,0.07,1.3,0.73,1.05,-0.92,-1.35,0.48,0.52,-0.32,0.71,-0.15,0.2,-1.75,-1.4,-0.99,0.95,-0.94
434,59150819,2.15,0.48,-0.75,-0.1,0.6,0.48,0.38,-0.09,2.36,-1.37,0.15,-0.1,0.38,-0.01,-3.27,1.92,-0.9,-1.23,0.63,0.91,1.08,2.26,-0.15,1.3,-0.69,-0.07,-1.56,1.04,-1.52
435,59150820,1.02,1.25,-0.9,-0.1,0.28,0.56,-0.39,-0.09,-0.63,-1.38,-0.33,0.03,0.11,-0.1,-3.27,1.13,-0.71,-1.58,1.55,0.43,-0.16,2.07,-0.15,1.66,-1.14,0.4,-1.43,1.07,-0.98
436,59150821,0.73,-0.44,-0.43,-0.1,0.17,0.51,-0.13,-0.09,0.58,-0.99,-0.34,0.01,-0.46,1.36,0.82,1.05,-0.98,-0.38,1.12,0.93,-0.41,1.4,-0.15,0.68,-1.04,0.19,-1.3,1.19,-0.35
437,59150822,1.77,1.05,-2.37,-0.1,0.6,0.4,1.83,-0.09,-0.63,-1.15,-0.04,-0.15,-0.46,1.11,-3.27,2.82,-1.44,-1.24,0.27,0.63,-0.41,2.05,-0.15,1.6,-0.87,0.4,-0.99,1.18,-1.19
438,59150823,0.87,0.69,-0.12,-0.1,0.23,0.54,0.08,-0.09,0.48,-1.08,-0.53,0.31,0.72,0.39,-3.27,1.26,-1.01,-1.59,0.64,0.52,1.08,2.33,-0.15,2.43,-1.05,0.24,-1.18,1.2,-1.48
439,59150824,-0.08,0.49,-0.64,-0.1,0.6,0.45,-0.11,-0.09,1.9,-1.04,-0.85,-0.15,0.07,0.11,0.94,0.59,-0.81,0.7,1.64,0.99,1.19,0.7,-0.15,1.31,-1.34,-1.4,-1.43,1.02,0.37
440,59150827,-0.05,0.48,-1.09,-0.1,-0.17,0.28,-1.39,-0.09,-0.63,-1.02,-0.85,-0.86,0.36,1.25,0.88,-0.44,-0.63,-0.95,1.74,1.4,-1.55,0.56,-0.15,-0.15,-1.12,-1.4,-1.24,1.07,-0.01
441,59150828,0.6,-0.5,-0.57,-0.1,0.6,0.29,0.39,-0.09,0.53,-1.12,-0.63,-0.39,-0.15,0.58,0.48,-0.63,-0.65,-0.64,1.12,0.9,-1.37,0.94,-0.15,0.42,-1.19,-0.76,-1.11,1.21,0.39
442,59150831,-0.33,0.33,-0.9,-0.1,-0.36,0.38,1.83,-0.09,1.09,-1.38,-0.85,-0.58,0.26,-0.46,-3.27,0.3,-0.99,-1.49,1.54,1.09,-0.96,2.27,-0.15,1.44,-0.87,-1.4,-1.43,1.28,-0.29
443,59150832,1.25,0.4,0.12,-0.1,0.15,0.46,-0.47,-0.09,1.09,-1.08,0.12,-0.52,0.24,0.13,0.43,0.63,-1.17,-1.4,1.6,1.43,-0.21,1.74,-0.15,1.84,-0.79,-1.4,-1.62,-0.3,-1.06
444,59150837,-0.05,-0.44,-1.03,-0.1,0.6,0.53,-0.31,-0.09,1.09,-1.28,-0.85,0.55,0.02,0.32,0.6,0.25,-1.14,0.23,2.27,0.26,-0.62,1.31,-0.15,1.5,-1.74,-1.4,-1.18,1.36,1.4
445,59150840,1.08,2.08,-2.37,-0.1,0.17,0.45,-0.21,-0.09,0.68,-1.33,-0.3,-0.17,1.44,2.63,-3.27,0.49,-0.76,-1.27,0.87,1.07,1.44,1.74,-0.15,0.38,-0.92,0.07,-1.37,0.91,-1.57
446,59150841,0.48,2.51,-2.37,-0.1,0.6,0.52,-0.35,-0.09,-0.63,-1.16,-0.85,-0.29,-0.46,0.32,-3.27,2.84,-1.07,-1.93,1.74,1.03,1.25,2.14,-0.15,2.17,0.93,-1.4,-1.56,0.48,-1.54
447,59150845,1.98,-0.71,-0.22,-0.1,0.6,0.43,-0.43,-0.09,0.94,-1.26,-0.51,-0.46,-0.46,0.18,0.79,1.26,-1.02,-0.36,1.68,1.75,-0.5,1.22,-0.15,1.05,-0.83,-1.4,-1.3,1.16,-0.73
448,59150846,1.78,-0.23,-1.27,-0.1,0.17,0.44,-0.25,-0.09,0.33,-1.15,-0.66,-0.51,-0.46,-0.61,0.73,1.51,-1.19,-1.11,1.35,1.29,0.05,1.6,-0.15,1.16,-0.78,-0.72,-1.3,-0.57,-0.96
449,59150850,0.33,0.07,-0.28,-0.1,0.17,0.09,-0.85,-0.09,0.53,-0.28,-0.12,-0.92,-0.31,0.56,0.48,1.12,-1.07,-0.56,0.67,1.25,-0.4,0.24,0.76,1.49,0.32,-0.21,-0.86,-1.45,-1.12
450,59150859,0.33,-0.8,-0.75,-0.1,0.12,0.27,1.26,-0.09,-0.63,-1.28,-0.51,-0.17,-0.46,-0.44,0.67,0.4,-0.63,-0.68,1.06,0.84,-0.12,0.66,-0.15,0.38,-1.79,0.58,-0.73,1.38,0.52
451,59150861,0.01,-1.03,2.4,-0.1,0.6,0.2,-0.45,-0.09,0.13,-1.03,-0.85,-0.67,-0.46,-0.05,0.73,-0.54,-1.14,0.78,0.78,0.2,-0.14,-0.3,-0.15,-0.95,-1.16,-0.51,-1.11,1.35,0.64
452,59150863,-0.85,0.03,0.22,-0.1,0.6,0.46,0.87,-0.09,0.38,-1.37,-0.85,0.24,-0.46,0.83,0.84,0.5,-0.79,0.94,1.98,0.5,-0.9,0.49,-0.15,1.1,-1.63,0.98,-0.99,1.15,1.64
453,59150864,0.61,0.48,2.17,-0.1,-0.12,0.55,-0.7,-0.09,3.32,-1.31,-0.57,0.21,-0.46,-0.37,-3.27,0.74,-1.17,-1.2,1.66,0.75,1.23,1.88,-0.15,1.06,-1.25,-1.4,-1.37,1.14,0.55
454,59150865,-0.38,0.89,-1.04,-0.1,-0.33,0.24,0.52,-0.09,-0.63,-1.14,-0.63,-0.34,0.93,1.64,0.79,-0.06,-0.94,0.12,1.05,1.03,-0.06,0.01,-0.15,0.17,-1.5,-0.19,-1.05,1.22,0.64
455,59150866,-0.71,1.22,0.12,-0.1,-0.54,0.57,1.26,-0.09,0.68,-1.38,-0.85,0.69,0.66,-0.63,0.79,-0.52,-0.35,-0.16,0.63,0.23,0.4,1.15,-0.15,2.12,-1.38,0.13,-1.24,1.14,0.94
456,59150871,1.72,1.13,0.22,-0.1,-0.04,0.45,0.18,-0.09,0.84,-1.25,-0.14,-0.42,-0.06,-0.06,-3.27,1.11,-1.19,-1.26,0.77,1.28,0.09,1.92,-0.15,0.81,-1.13,0.19,-1.3,1.2,-0.82
457,59150872,-1.06,-0.28,-0.06,-0.1,-0.04,-1.35,-0.34,-0.09,1.19,-1.27,-0.85,-1.29,-0.46,-0.25,-0.29,-0.88,-0.94,0.38,-0.02,1.57,-0.73,-0.66,-0.15,-0.31,-1.87,-1.4,0.54,0.55,2.19
458,59150873,1.04,-0.06,1.3,-0.1,0.2,-0.09,1.23,-0.09,-0.63,-1.11,-0.85,-1.03,-0.46,0.98,0.15,-0.88,-1.44,-0.92,0.62,0.89,-0.62,0.22,-0.15,0.51,-1.58,-1.4,-0.35,0.7,-0.6
459,59150874,1.37,-2.16,-0.17,-0.1,-0.01,0.4,0.86,-0.09,0.79,-1.26,-0.59,-0.64,-0.08,-0.1,0.82,0.22,-1.2,-1.77,0.67,1.44,-0.56,1.1,-0.15,0.78,-1.62,0.4,-1.05,1.28,-0.39
460,59150875,2.03,-0.44,-2.37,-0.1,0.6,0.36,-1.45,-0.09,1.75,-1.07,-0.85,-0.68,-0.46,0.41,0.72,0.75,-1.44,-0.98,1.12,1.57,-0.38,1.63,-0.15,1.31,-1.44,0.07,-1.11,1.11,-1.19
461,59150876,0.99,1.32,0.01,-0.1,0.01,0.19,1.15,-0.09,0.58,-1.1,-0.85,-0.71,0.05,1.15,0.32,1.42,-1.1,-1.34,1.43,1.26,-0.32,1.48,-0.15,0.63,-1.56,-0.23,-0.99,0.91,-0.49
462,59150877,1.35,0.01,-0.96,-0.1,0.09,0.47,-0.97,-0.09,-0.63,-1.31,-0.85,-0.15,0.19,-0.37,-3.27,0.76,-1.44,-0.65,1.12,1.76,-0.73,2.33,-0.15,1.49,-1.75,-1.4,-1.49,1.17,-0.45
463,59150878,1.08,-1.19,-0.64,-0.1,0.31,-0.42,0.6,-0.09,1.9,-1.24,-0.85,-1.33,-0.46,-1.17,0.48,0.28,-1.44,-1.17,0.33,1.64,-0.64,0.95,-0.15,-0.59,-1.75,0.72,-0.99,1.14,-0.66
464,59150879,0.14,-0.26,1.06,-0.1,0.6,0.36,0.98,-0.09,2.0,-1.07,-0.47,-0.42,-0.1,0.45,0.68,-0.01,-1.44,-0.48,1.63,1.6,-0.83,0.29,-0.15,-0.26,-1.47,0.4,-1.11,1.22,0.95
465,59150880,0.94,0.02,-2.37,-0.1,-0.57,0.27,1.78,-0.09,4.08,-1.08,-0.85,-0.5,-0.46,-0.31,0.76,1.31,-1.44,-1.02,0.21,1.62,0.13,0.11,-0.15,0.34,-1.39,0.86,-0.67,1.2,-0.02
466,59150881,0.56,-0.5,2.38,-0.1,0.25,-0.17,2.59,-0.09,1.75,-1.3,-0.85,-1.07,-0.46,-0.1,0.49,-0.42,-1.44,0.11,1.19,1.69,-1.11,-0.94,-0.15,-0.28,-1.72,0.94,-0.54,0.78,0.59
467,59150882,0.11,-1.28,-1.27,-0.1,-0.04,0.13,0.18,-0.09,4.69,-1.17,-0.85,-0.46,-0.46,0.68,-0.07,0.97,-1.12,-0.68,-0.21,1.17,-0.11,0.97,-0.15,-0.21,-1.64,1.29,-0.35,0.64,0.31
468,59150883,-0.55,-0.28,-0.51,-0.1,0.12,-1.76,-0.82,-0.09,-0.63,-0.85,-0.85,-1.35,0.36,0.39,-0.62,-0.49,-0.63,0.62,-0.13,0.84,-1.35,-0.8,-0.15,0.33,-1.37,1.65,0.67,0.23,2.11
469,59150884,-0.87,0.77,0.06,-0.1,-0.73,-0.03,0.26,-0.09,0.99,-0.81,0.56,-1.01,-0.46,0.88,0.32,-1.24,-1.44,-0.68,1.4,1.31,0.15,-0.43,-0.15,-0.4,-1.25,-1.4,-0.41,1.42,1.16
470,59150885,-2.05,-0.87,-1.32,-0.1,-1.18,0.66,-1.61,-0.09,-0.63,-0.99,-0.85,3.51,0.43,-0.05,-3.27,-0.76,0.58,3.34,2.04,-0.99,-1.18,2.33,-0.15,-1.25,-1.43,0.52,-1.18,1.27,1.78
471,59150886,0.43,-1.06,1.17,-0.1,0.6,-0.24,1.44,-0.09,-0.63,-0.84,0.12,-0.79,0.07,-0.01,0.54,0.65,-0.39,-1.04,0.68,0.17,-1.31,-0.04,-0.15,-0.45,-1.06,1.07,0.22,0.45,-0.31
472,59150887,-1.42,-0.96,2.01,-0.1,-1.05,-0.83,-1.06,-0.09,-0.63,0.34,-0.85,-1.41,-0.46,1.15,-1.61,0.03,-0.58,0.46,-0.3,0.71,-0.79,-0.84,-0.15,1.21,0.12,1.07,1.37,-0.71,-0.18
473,59150888,-0.44,-0.5,1.07,-0.1,0.01,-0.31,-1.06,-0.09,-0.63,0.93,-0.85,-0.92,-0.46,-1.17,-0.23,-0.04,-0.4,2.07,-0.55,0.38,0.07,-0.86,-0.15,2.58,-0.05,1.13,1.31,-0.47,0.86
474,59150889,-0.21,-0.55,1.51,-0.1,-0.44,-0.39,0.23,-0.09,1.34,0.55,-0.85,-0.91,-0.46,-0.14,-0.52,0.48,-1.01,0.98,-0.74,0.2,-0.18,-1.44,-0.15,0.04,-0.15,0.98,1.62,-0.51,0.7
475,59150890,-1.84,-1.06,0.8,-0.1,-1.21,0.17,-1.66,-0.09,1.44,0.8,-0.85,-0.58,-0.46,1.04,-0.4,-0.03,0.28,1.47,0.99,0.01,-0.79,-0.59,-0.15,1.02,-0.06,0.76,0.8,-0.15,-0.46
476,59150891,0.09,-0.64,-0.9,-0.1,0.17,-0.42,1.36,-0.09,2.36,-0.48,-0.85,-0.86,-0.46,-0.16,-0.23,0.18,-0.76,0.03,0.21,0.41,0.51,-0.61,-0.15,-0.22,-0.72,1.0,1.05,-0.33,-0.03
477,59150892,-0.86,-0.17,0.33,-0.1,0.6,-0.52,-0.65,-0.09,-0.63,0.68,-0.85,-1.23,-0.46,-0.05,-1.0,-0.8,-0.9,0.79,-1.37,1.09,-2.08,-1.5,-0.15,0.39,0.01,-0.15,1.62,0.53,0.7
478,59150893,-0.35,0.82,0.61,-0.1,-0.92,-0.23,0.32,-0.09,-0.63,0.21,-0.85,-1.05,-0.46,-0.22,-0.23,-0.53,0.09,0.37,-0.4,0.87,-0.56,-1.39,-0.15,-0.35,-0.37,2.24,0.99,0.13,0.29
479,59150894,-1.3,0.59,1.61,-0.1,-1.56,0.26,0.08,-0.09,-0.63,0.58,-0.4,-0.5,-0.46,-0.05,-0.07,0.97,0.42,1.17,0.02,-0.38,-0.76,-0.77,-0.15,1.7,-0.12,-0.35,0.22,-0.62,-0.71
480,59150895,-1.1,-0.24,-0.57,-0.1,0.07,-0.26,-2.87,-0.09,-0.63,0.98,-0.85,-0.62,-0.08,-1.17,-0.23,-1.6,-0.75,0.67,-0.69,1.12,-0.79,-1.41,-0.15,0.05,-0.11,2.64,1.31,0.41,1.26
481,59150896,-0.05,-1.41,1.87,-0.1,0.6,-0.08,1.16,-0.09,-0.63,0.13,-0.85,-0.93,-0.46,-0.25,-0.29,0.2,-0.36,0.61,-0.77,0.75,-0.93,-0.77,-0.15,0.52,-0.52,0.48,0.8,-0.06,-0.83
482,59150897,-0.63,-1.16,2.13,-0.1,-0.25,-0.24,1.34,-0.09,2.56,0.47,-0.85,-0.91,-0.46,-1.17,-0.32,-0.03,0.24,0.54,0.52,-0.02,-0.58,-0.8,-0.15,1.31,-0.53,-0.29,1.12,0.13,0.2
483,59150898,-0.93,-0.1,0.95,-0.1,-0.52,-0.1,-0.9,-0.09,1.24,0.62,-0.31,-0.77,-0.46,-1.17,-0.18,-1.11,0.04,0.97,0.1,0.32,-1.03,-0.77,-0.15,-0.28,-0.08,0.64,1.43,0.49,0.14
484,59150899,-1.25,-0.74,0.8,-0.1,0.6,-0.18,1.12,-0.09,-0.63,0.14,-0.59,-0.75,-0.46,1.55,-0.23,-0.64,-0.17,1.24,0.2,0.34,0.45,-0.89,-0.15,0.33,-0.21,1.17,0.8,-0.38,1.07
485,59150900,-0.42,-1.06,1.43,-0.1,0.6,-0.2,1.39,-0.09,-0.63,0.56,-0.3,-1.05,-0.46,0.73,-0.4,0.77,-0.45,-0.03,-1.0,0.57,-1.32,-1.08,-0.15,0.53,-0.2,1.51,1.37,0.43,0.5
486,59150901,0.15,-0.59,2.87,-0.1,0.17,-0.55,-2.01,-0.09,-0.63,0.78,-0.85,-0.94,-0.46,-1.17,-0.42,-1.6,0.25,-0.03,-0.51,0.67,-2.08,-1.24,-0.15,-0.46,-0.23,0.74,1.82,0.1,-0.09
487,59150902,-0.41,-1.13,2.11,-0.1,0.15,-0.06,-1.26,-0.09,1.55,-0.14,-0.85,-0.83,-0.46,-0.33,-0.4,2.38,-0.45,1.12,-0.29,0.33,-0.36,0.06,-0.15,0.75,-0.57,-0.55,0.86,-0.54,-0.35
488,59150903,-0.44,-0.01,2.77,-0.1,0.07,-0.42,1.79,-0.09,-0.63,0.1,-0.85,-1.06,-0.46,-0.05,-0.51,0.15,-0.05,1.26,-1.14,-0.16,-0.66,-1.36,-0.15,2.35,-0.29,-0.51,1.05,0.23,-0.55
489,59150904,-2.44,0.05,0.96,-0.1,-1.02,-0.68,-0.53,-0.09,-0.63,0.61,-0.85,-1.0,-0.46,-1.17,-0.77,0.43,0.78,2.01,-1.0,-0.05,-2.08,-1.54,-0.15,0.72,-0.05,1.51,1.88,-0.08,-0.35
490,59150905,-1.14,-1.02,1.46,-0.1,-1.05,-0.55,2.46,-0.09,-0.63,0.08,-0.85,-0.99,-0.46,-1.17,-0.77,-1.03,-0.21,1.39,-0.53,0.25,-0.94,-1.31,-0.15,-0.91,-0.86,-0.35,2.01,0.18,0.7
491,59150906,-0.73,-0.15,-0.28,-0.1,-0.01,-0.03,-0.1,-0.09,3.17,-0.21,-0.85,-0.77,-0.46,1.21,-0.38,-0.19,-0.35,0.3,-0.95,0.53,-0.11,-0.86,-0.15,1.33,-0.85,1.15,1.82,0.49,1.14
492,59150907,-0.56,-0.26,0.07,-0.1,-0.17,-0.6,-0.53,-0.09,-0.63,0.1,-0.85,-1.11,-0.46,0.41,-0.45,-0.45,-0.31,0.25,0.13,0.45,-0.96,-0.77,-0.15,0.2,-0.21,1.21,1.37,-0.84,-0.1
